Date,High,Low,Open,Close,Volume,Adj Close
2017-02-01,5162.4599609375,5128.89990234375,5157.830078125,5152.68994140625,2223560000,5152.68994140625
2017-02-02,5162.56005859375,5128.759765625,5141.27001953125,5147.7001953125,2073980000,5147.7001953125
2017-02-03,5165.47021484375,5147.580078125,5153.60986328125,5161.60009765625,1786860000,5161.60009765625
2017-02-06,5167.9599609375,5148.06005859375,5154.18017578125,5167.9599609375,1732280000,5167.9599609375
2017-02-07,5196.27001953125,5174.33984375,5178.85009765625,5185.8798828125,1919100000,5185.8798828125
2017-02-08,5201.56982421875,5168.97998046875,5176.5,5196.580078125,1945060000,5196.580078125
2017-02-09,5221.6201171875,5196.06982421875,5200.169921875,5212.16015625,1943840000,5212.16015625
2017-02-10,5234.27001953125,5212.83984375,5219.81005859375,5226.68994140625,1852010000,5226.68994140625
2017-02-13,5262.419921875,5241.0,5242.490234375,5256.81982421875,1840010000,5256.81982421875
2017-02-14,5271.10009765625,5238.68994140625,5251.35986328125,5271.06982421875,1945160000,5271.06982421875
2017-02-15,5304.33984375,5264.43994140625,5266.1201171875,5302.39013671875,2083660000,5302.39013671875
2017-02-16,5316.7900390625,5287.5400390625,5306.3798828125,5300.64013671875,1943600000,5300.64013671875
2017-02-17,5324.72021484375,5291.7001953125,5295.490234375,5324.72021484375,1875580000,5324.72021484375
2017-02-21,5353.16015625,5330.47021484375,5334.56982421875,5350.72998046875,1935110000,5350.72998046875
2017-02-22,5354.72998046875,5335.7998046875,5345.18017578125,5352.1298828125,1872330000,5352.1298828125
2017-02-23,5358.52978515625,5309.990234375,5358.02978515625,5332.3701171875,1879670000,5332.3701171875
2017-02-24,5343.31005859375,5304.009765625,5305.22998046875,5343.31005859375,1683280000,5343.31005859375
2017-02-27,5347.8798828125,5322.14013671875,5330.56005859375,5347.5498046875,1876090000,5347.5498046875
2017-02-28,5347.47021484375,5316.7001953125,5344.18017578125,5330.31005859375,2298380000,5330.31005859375
2017-03-01,5398.43017578125,5355.3798828125,5368.64990234375,5390.990234375,2210360000,5390.990234375
2017-03-02,5387.72998046875,5355.52978515625,5386.33984375,5363.259765625,2040770000,5363.259765625
2017-03-03,5373.47998046875,5344.47998046875,5355.2099609375,5373.47998046875,1852130000,5373.47998046875
2017-03-06,5368.27001953125,5338.60986328125,5352.60986328125,5360.31005859375,1767840000,5360.31005859375
2017-03-07,5373.259765625,5341.43017578125,5348.2001953125,5351.27978515625,1822000000,5351.27978515625
2017-03-08,5375.77001953125,5348.72998046875,5351.35009765625,5359.81005859375,1810480000,5359.81005859375
2017-03-09,5370.66015625,5336.080078125,5355.77978515625,5363.97998046875,1883930000,5363.97998046875
2017-03-10,5394.66015625,5364.10009765625,5390.4599609375,5385.89990234375,1982150000,5385.89990234375
2017-03-13,5396.39013671875,5382.02001953125,5387.72998046875,5394.56982421875,1799340000,5394.56982421875
2017-03-14,5384.8798828125,5360.7001953125,5382.7900390625,5382.169921875,1663170000,5382.169921875
2017-03-15,5426.83984375,5375.8798828125,5392.47998046875,5416.25,1952690000,5416.25
2017-03-16,5423.66015625,5399.27001953125,5421.4599609375,5412.080078125,1766980000,5412.080078125
2017-03-17,5423.27978515625,5406.81005859375,5413.47021484375,5408.759765625,3184130000,5408.759765625
2017-03-20,5426.47021484375,5400.16015625,5406.02001953125,5413.31005859375,1730550000,5413.31005859375
2017-03-21,5439.580078125,5328.7099609375,5433.27978515625,5332.52978515625,2192090000,5332.52978515625
2017-03-22,5372.27001953125,5327.25,5332.64013671875,5367.5498046875,1857680000,5367.5498046875
2017-03-23,5375.43017578125,5346.2998046875,5356.7099609375,5355.14013671875,1742640000,5355.14013671875
2017-03-24,5392.27978515625,5345.93994140625,5376.740234375,5364.0,1841920000,5364.0
2017-03-27,5383.22021484375,5316.02001953125,5320.9599609375,5374.27001953125,1670760000,5374.27001953125
2017-03-28,5422.25,5363.2900390625,5371.89990234375,5407.2099609375,1820860000,5407.2099609375
2017-03-29,5433.35986328125,5405.10009765625,5410.14013671875,5430.27001953125,1718680000,5430.27001953125
2017-03-30,5446.509765625,5425.2998046875,5430.31005859375,5439.740234375,1723770000,5439.740234375
2017-03-31,5451.5,5427.5,5430.990234375,5436.22998046875,1902800000,5436.22998046875
2017-04-03,5453.43994140625,5403.31005859375,5440.2001953125,5432.2001953125,1854200000,5432.2001953125
2017-04-04,5441.33984375,5415.2998046875,5415.52978515625,5440.41015625,1790840000,5440.41015625
2017-04-05,5479.85986328125,5409.0400390625,5447.27001953125,5418.52001953125,2204490000,5418.52001953125
2017-04-06,5435.06005859375,5407.8701171875,5423.64990234375,5420.8798828125,1845800000,5420.8798828125
2017-04-07,5434.18017578125,5400.080078125,5420.93994140625,5418.3701171875,1692150000,5418.3701171875
2017-04-10,5442.7099609375,5406.580078125,5423.56982421875,5421.68017578125,1630070000,5421.68017578125
2017-04-11,5422.7900390625,5359.14013671875,5413.91015625,5398.39990234375,1821650000,5398.39990234375
2017-04-12,5399.5498046875,5370.240234375,5394.60986328125,5377.02978515625,1658960000,5377.02978515625
2017-04-13,5398.990234375,5353.58984375,5370.68994140625,5353.58984375,1581870000,5353.58984375
2017-04-17,5399.2001953125,5367.58984375,5369.2099609375,5399.2001953125,1381290000,5399.2001953125
2017-04-18,5405.5400390625,5377.91015625,5383.740234375,5391.66015625,1608870000,5391.66015625
2017-04-19,5431.0,5392.27978515625,5416.2998046875,5399.64013671875,1752620000,5399.64013671875
2017-04-20,5455.8798828125,5413.31982421875,5422.47021484375,5443.52978515625,1749110000,5443.52978515625
2017-04-21,5450.81005859375,5430.22021484375,5447.27978515625,5442.0498046875,1723210000,5442.0498046875
2017-04-24,5513.56982421875,5494.4599609375,5503.27001953125,5508.02978515625,1836570000,5508.02978515625
2017-04-25,5557.93017578125,5521.52001953125,5523.47998046875,5548.18994140625,1895430000,5548.18994140625
2017-04-26,5563.97021484375,5537.990234375,5553.60009765625,5541.08984375,1894210000,5541.08984375
2017-04-27,5573.259765625,5551.5498046875,5555.27001953125,5571.27978515625,1876700000,5571.27978515625
2017-04-28,5600.0,5575.2099609375,5598.47021484375,5583.52978515625,1995160000,5583.52978515625
2017-05-01,5640.47998046875,5600.31005859375,5602.43994140625,5629.6298828125,1757000000,5629.6298828125
2017-05-02,5645.080078125,5625.490234375,5642.41015625,5644.06982421875,2146730000,5644.06982421875
2017-05-03,5629.77978515625,5608.16015625,5624.8798828125,5625.16015625,2149360000,5625.16015625
2017-05-04,5633.490234375,5606.0498046875,5623.56982421875,5626.31982421875,2056270000,5626.31982421875
2017-05-05,5646.08984375,5619.60009765625,5640.77978515625,5646.08984375,1899570000,5646.08984375
2017-05-08,5659.06982421875,5638.0,5649.18017578125,5659.06982421875,1909710000,5659.06982421875
2017-05-09,5691.2099609375,5664.0,5667.97998046875,5678.31005859375,1997490000,5678.31005859375
2017-05-10,5683.64013671875,5661.43994140625,5681.330078125,5681.68017578125,2108000000,5681.68017578125
2017-05-11,5675.5,5637.39990234375,5662.58984375,5674.22021484375,1950910000,5674.22021484375
2017-05-12,5687.419921875,5672.0400390625,5683.580078125,5686.81005859375,1740960000,5686.81005859375
2017-05-15,5706.60986328125,5683.10009765625,5687.97021484375,5704.47998046875,1850790000,5704.47998046875
2017-05-16,5724.7099609375,5699.41015625,5715.14990234375,5724.43994140625,1999330000,5724.43994140625
2017-05-17,5688.740234375,5578.16015625,5673.6201171875,5580.5498046875,2347480000,5580.5498046875
2017-05-18,5645.080078125,5568.47021484375,5569.81005859375,5626.31005859375,2131520000,5626.31005859375
2017-05-19,5673.6298828125,5640.68017578125,5640.7099609375,5651.56005859375,1905520000,5651.56005859375
2017-05-22,5701.0498046875,5661.58984375,5662.9501953125,5699.39990234375,1726230000,5699.39990234375
2017-05-23,5716.5498046875,5690.2001953125,5714.93994140625,5703.35009765625,1705860000,5703.35009765625
2017-05-24,5732.56982421875,5705.169921875,5720.830078125,5730.2998046875,1666050000,5730.2998046875
2017-05-25,5793.1298828125,5738.81982421875,5748.2900390625,5778.3701171875,1767690000,5778.3701171875
2017-05-26,5790.2001953125,5771.7099609375,5782.169921875,5788.35986328125,1571040000,5788.35986328125
2017-05-30,5799.990234375,5781.3701171875,5785.3798828125,5794.6298828125,1688480000,5794.6298828125
2017-05-31,5813.259765625,5762.56005859375,5812.97021484375,5788.7998046875,2209400000,5788.7998046875
2017-06-01,5816.60009765625,5779.89013671875,5804.169921875,5816.509765625,1943610000,5816.509765625
2017-06-02,5881.4599609375,5825.740234375,5834.41015625,5881.4599609375,1820000000,5881.4599609375
2017-06-05,5888.919921875,5871.08984375,5881.22021484375,5878.1201171875,1739820000,5878.1201171875
2017-06-06,5890.8798828125,5848.31982421875,5869.47998046875,5856.77001953125,1889690000,5856.77001953125
2017-06-07,5883.18994140625,5845.9599609375,5871.77001953125,5877.58984375,1822270000,5877.58984375
2017-06-08,5895.18017578125,5852.64990234375,5894.75,5885.2998046875,2128780000,5885.2998046875
2017-06-09,5897.68994140625,5657.759765625,5891.669921875,5741.93994140625,3152050000,5741.93994140625
2017-06-12,5716.2001953125,5633.33984375,5677.16015625,5708.18017578125,2586540000,5708.18017578125
2017-06-13,5760.5400390625,5709.169921875,5740.2099609375,5751.81982421875,2062110000,5751.81982421875
2017-06-14,5774.2001953125,5682.35009765625,5774.1201171875,5727.06982421875,1940440000,5727.06982421875
2017-06-15,5707.3701171875,5634.580078125,5661.35986328125,5700.89013671875,1858130000,5700.89013671875
2017-06-16,5695.740234375,5656.6201171875,5694.2099609375,5681.47998046875,3120640000,5681.47998046875
2017-06-19,5776.3701171875,5724.490234375,5729.5400390625,5772.22021484375,1976970000,5772.22021484375
2017-06-20,5772.169921875,5725.009765625,5763.0,5726.31005859375,2570130000,5726.31005859375
2017-06-21,5784.919921875,5737.009765625,5740.580078125,5782.39013671875,2401440000,5782.39013671875
2017-06-22,5802.4599609375,5767.8701171875,5787.43994140625,5779.8701171875,2170250000,5779.8701171875
2017-06-23,5810.31005859375,5759.7001953125,5775.02978515625,5803.10986328125,2704600000,5803.10986328125
2017-06-26,5845.14990234375,5765.8701171875,5832.31005859375,5777.58984375,2150630000,5777.58984375
2017-06-27,5761.0400390625,5671.60009765625,5752.72021484375,5671.60009765625,2181830000,5671.60009765625
2017-06-28,5757.22998046875,5660.52978515625,5693.47998046875,5753.02978515625,2069400000,5753.02978515625
2017-06-29,5723.66015625,5599.43994140625,5723.31005859375,5653.02001953125,2402250000,5653.02001953125
2017-06-30,5681.89990234375,5637.740234375,5676.39990234375,5646.919921875,1998330000,5646.919921875
2017-07-03,5684.97998046875,5592.52978515625,5680.35986328125,5596.9599609375,1091020000,5596.9599609375
2017-07-05,5663.60009765625,5593.66015625,5611.0,5648.81982421875,1872130000,5648.81982421875
2017-07-06,5628.83984375,5579.64013671875,5606.419921875,5597.89990234375,1990590000,5597.89990234375
2017-07-07,5673.02001953125,5618.85009765625,5618.85009765625,5656.47021484375,1700630000,5656.47021484375
2017-07-10,5708.6201171875,5650.259765625,5662.7099609375,5694.14990234375,1675470000,5694.14990234375
2017-07-11,5717.91015625,5667.27001953125,5687.02978515625,5709.7998046875,1808110000,5709.7998046875
2017-07-12,5785.0,5749.64990234375,5757.2001953125,5778.9501953125,1820550000,5778.9501953125
2017-07-13,5806.18017578125,5776.6201171875,5785.31982421875,5793.35986328125,1803810000,5793.35986328125
2017-07-14,5844.7998046875,5799.85009765625,5815.0400390625,5838.080078125,1608120000,5838.080078125
2017-07-17,5860.64013671875,5830.25,5845.81982421875,5839.740234375,1558030000,5839.740234375
2017-07-18,5880.5498046875,5818.2001953125,5832.919921875,5880.10009765625,1762400000,5880.10009765625
2017-07-19,5922.3701171875,5895.5400390625,5898.39990234375,5916.16015625,1862910000,5916.16015625
2017-07-20,5932.60986328125,5896.60986328125,5929.580078125,5921.22021484375,1818880000,5921.22021484375
2017-07-21,5921.52978515625,5890.25,5905.60009765625,5921.52978515625,1797100000,5921.52978515625
2017-07-24,5950.580078125,5912.740234375,5920.93017578125,5941.3701171875,1735520000,5941.3701171875
2017-07-25,5945.06005859375,5916.2900390625,5927.10009765625,5930.64990234375,1925230000,5930.64990234375
2017-07-26,5954.3798828125,5939.169921875,5944.16015625,5950.72998046875,1988040000,5950.72998046875
2017-07-27,5995.77001953125,5847.0498046875,5994.02001953125,5917.02978515625,2483560000,5917.02978515625
2017-07-28,5918.31005859375,5868.919921875,5883.7001953125,5908.919921875,1860770000,5908.919921875
2017-07-31,5932.3701171875,5871.7900390625,5928.68017578125,5880.330078125,1891710000,5880.330078125
2017-08-01,5905.2900390625,5880.4501953125,5900.64013671875,5895.169921875,1812590000,5895.169921875
2017-08-02,5936.14990234375,5859.6201171875,5934.06982421875,5914.22998046875,2104130000,5914.22998046875
2017-08-03,5917.47021484375,5879.72021484375,5915.72998046875,5891.2001953125,2113440000,5891.2001953125
2017-08-04,5912.56005859375,5877.06005859375,5899.68994140625,5899.91015625,1907170000,5899.91015625
2017-08-07,5936.7900390625,5903.75,5909.4501953125,5934.72998046875,1701550000,5934.72998046875
2017-08-08,5972.93017578125,5910.5,5922.64013671875,5926.35009765625,1914670000,5926.35009765625
2017-08-09,5920.9599609375,5866.169921875,5879.5498046875,5919.39013671875,2033760000,5919.39013671875
2017-08-10,5887.27001953125,5783.35986328125,5880.14013671875,5788.18994140625,2204700000,5788.18994140625
2017-08-11,5844.60986328125,5785.259765625,5792.31982421875,5831.52978515625,1794850000,5831.52978515625
2017-08-14,5916.330078125,5878.0,5878.64013671875,5908.169921875,1698560000,5908.169921875
2017-08-15,5919.75,5893.85009765625,5917.2900390625,5907.72998046875,1580060000,5907.72998046875
2017-08-16,5944.97998046875,5899.56005859375,5920.68017578125,5917.419921875,1804730000,5917.419921875
2017-08-17,5903.8701171875,5796.31982421875,5896.31982421875,5796.31982421875,2041220000,5796.31982421875
2017-08-18,5831.080078125,5770.14013671875,5803.89990234375,5790.91015625,1964590000,5790.91015625
2017-08-21,5804.2998046875,5750.5,5791.0400390625,5786.5400390625,1576070000,5786.5400390625
2017-08-22,5879.0,5817.02001953125,5817.2900390625,5873.330078125,1597700000,5873.330078125
2017-08-23,5864.77978515625,5840.7099609375,5842.16015625,5851.77978515625,1533220000,5851.77978515625
2017-08-24,5871.8701171875,5802.77001953125,5863.990234375,5834.43994140625,1616780000,5834.43994140625
2017-08-25,5870.47021484375,5815.60009765625,5854.31005859375,5822.52978515625,1442900000,5822.52978515625
2017-08-28,5852.7998046875,5821.8701171875,5839.27001953125,5838.080078125,1558690000,5838.080078125
2017-08-29,5871.7900390625,5785.22021484375,5785.2900390625,5862.14013671875,1637640000,5862.14013671875
2017-08-30,5940.56982421875,5865.33984375,5870.8798828125,5932.89990234375,1712070000,5932.89990234375
2017-08-31,5995.4501953125,5945.9501953125,5948.740234375,5988.60009765625,1885710000,5988.60009765625
2017-09-01,6009.60986328125,5972.27001953125,6001.81982421875,5987.89990234375,1488040000,5987.89990234375
2017-09-05,5980.91015625,5890.25,5966.64013671875,5932.72998046875,1886950000,5932.72998046875
2017-09-06,5964.3798828125,5909.919921875,5949.5400390625,5951.1298828125,1906030000,5951.1298828125
2017-09-07,5980.14990234375,5943.89013671875,5960.43994140625,5964.31005859375,1998380000,5964.31005859375
2017-09-08,5958.81005859375,5907.9599609375,5957.18994140625,5913.3701171875,1785560000,5913.3701171875
2017-09-11,5990.8701171875,5960.8701171875,5962.35009765625,5980.52978515625,1819300000,5980.52978515625
2017-09-12,6002.97021484375,5968.08984375,5998.75,5995.64013671875,1745090000,5995.64013671875
2017-09-13,6004.47021484375,5974.8798828125,5982.85009765625,6004.3798828125,1942090000,6004.3798828125
2017-09-14,5997.22998046875,5965.06005859375,5981.85009765625,5968.81982421875,1809170000,5968.81982421875
2017-09-15,6009.4501953125,5957.85009765625,5965.66015625,5988.0,2821110000,5988.0
2017-09-18,6012.9501953125,5963.169921875,5997.509765625,5981.1201171875,1874440000,5981.1201171875
2017-09-19,5998.240234375,5971.169921875,5991.93017578125,5991.080078125,1809710000,5991.080078125
2017-09-20,5994.52978515625,5927.7001953125,5987.72021484375,5973.60986328125,2052520000,5973.60986328125
2017-09-21,5965.60009765625,5915.740234375,5965.60009765625,5934.91015625,1772790000,5934.91015625
2017-09-22,5937.58984375,5911.47998046875,5912.2001953125,5932.31982421875,1639100000,5932.31982421875
2017-09-25,5908.56982421875,5839.89013671875,5904.06005859375,5867.35009765625,2050410000,5867.35009765625
2017-09-26,5908.47021484375,5862.990234375,5893.18017578125,5881.33984375,1926420000,5881.33984375
2017-09-27,5957.75,5900.35009765625,5912.9599609375,5937.7900390625,2053720000,5937.7900390625
2017-09-28,5939.22021484375,5908.6201171875,5920.64990234375,5933.06982421875,1828570000,5933.06982421875
2017-09-29,5980.22021484375,5930.81982421875,5941.77978515625,5979.2998046875,1967720000,5979.2998046875
2017-10-02,6005.2001953125,5955.830078125,5988.9599609375,5981.919921875,1977030000,5981.919921875
2017-10-03,5999.18994140625,5976.64990234375,5986.85009765625,5995.06005859375,1969320000,5995.06005859375
2017-10-04,6009.81005859375,5976.1201171875,5983.31005859375,5998.83984375,1938440000,5998.83984375
2017-10-05,6059.2099609375,6014.77001953125,6018.27001953125,6057.14013671875,1875670000,6057.14013671875
2017-10-06,6064.669921875,6037.02001953125,6037.43994140625,6064.56982421875,1742470000,6064.56982421875
2017-10-09,6078.81005859375,6051.330078125,6071.9599609375,6058.52978515625,1490620000,6058.52978515625
2017-10-10,6084.14013671875,6036.72021484375,6078.27001953125,6063.52001953125,1799400000,6063.52001953125
2017-10-11,6082.25,6052.43994140625,6062.72998046875,6081.25,1830360000,6081.25
2017-10-12,6093.759765625,6063.47021484375,6072.2099609375,6069.990234375,2000470000,6069.990234375
2017-10-13,6100.06005859375,6087.02978515625,6094.72021484375,6092.4501953125,1756150000,6092.4501953125
2017-10-16,6115.52978515625,6095.6298828125,6108.66015625,6114.52978515625,1629480000,6114.52978515625
2017-10-17,6122.81982421875,6103.66015625,6111.31982421875,6122.60986328125,1647240000,6122.60986328125
2017-10-18,6129.490234375,6106.85009765625,6128.91015625,6114.35009765625,1734030000,6114.35009765625
2017-10-19,6092.8701171875,6051.47021484375,6074.27978515625,6092.6201171875,1823860000,6092.6201171875
2017-10-20,6122.56005859375,6102.16015625,6114.4599609375,6108.81982421875,1794810000,6108.81982421875
2017-10-23,6122.240234375,6061.080078125,6122.240234375,6067.830078125,1809320000,6067.830078125
2017-10-24,6090.89013671875,6057.68994140625,6078.02001953125,6080.22021484375,1842640000,6080.22021484375
2017-10-25,6087.580078125,6011.240234375,6069.35009765625,6055.0400390625,2190720000,6055.0400390625
2017-10-26,6066.60986328125,6035.9599609375,6056.0498046875,6037.8701171875,2108210000,6037.8701171875
2017-10-27,6223.52001953125,6129.7998046875,6138.22998046875,6213.47021484375,2403600000,6213.47021484375
2017-10-30,6250.85009765625,6202.52978515625,6209.7998046875,6227.58984375,2013640000,6227.58984375
2017-10-31,6258.419921875,6229.14990234375,6241.8798828125,6248.56005859375,2043890000,6248.56005859375
2017-11-01,6276.669921875,6224.580078125,6274.259765625,6248.64990234375,2056860000,6248.64990234375
2017-11-02,6243.740234375,6194.580078125,6238.2900390625,6236.39013671875,2262940000,6236.39013671875
2017-11-03,6297.6201171875,6237.64990234375,6266.18994140625,6295.580078125,2195010000,6295.580078125
2017-11-06,6318.580078125,6291.83984375,6292.14990234375,6313.60986328125,2166470000,6313.60986328125
2017-11-07,6328.580078125,6299.52978515625,6314.68994140625,6320.77978515625,2205270000,6320.77978515625
2017-11-08,6346.97998046875,6308.6201171875,6319.02978515625,6345.81005859375,2110990000,6345.81005859375
2017-11-09,6315.16015625,6248.2900390625,6295.2900390625,6312.2099609375,2235180000,6312.2099609375
2017-11-10,6313.169921875,6284.22021484375,6297.14990234375,6309.06982421875,1973970000,6309.06982421875
2017-11-13,6325.18017578125,6285.97021484375,6286.009765625,6316.18017578125,1973790000,6316.18017578125
2017-11-14,6300.4599609375,6263.77001953125,6293.330078125,6293.64013671875,1983830000,6293.64013671875
2017-11-15,6276.7998046875,6227.990234375,6261.27001953125,6258.35986328125,1908660000,6258.35986328125
2017-11-16,6352.47021484375,6293.4599609375,6293.4599609375,6339.14013671875,2002920000,6339.14013671875
2017-11-17,6345.56005859375,6308.47998046875,6343.64013671875,6314.509765625,1988090000,6314.509765625
2017-11-20,6324.58984375,6301.8798828125,6319.56982421875,6308.60986328125,1800880000,6308.60986328125
2017-11-21,6380.06982421875,6336.259765625,6336.91015625,6378.6298828125,1883550000,6378.6298828125
2017-11-22,6391.16015625,6371.75,6384.1298828125,6386.1201171875,1588200000,6386.1201171875
2017-11-24,6410.77001953125,6389.39990234375,6393.330078125,6409.2900390625,848520000,6409.2900390625
2017-11-27,6420.2099609375,6392.009765625,6409.52001953125,6405.97021484375,1773400000,6405.97021484375
2017-11-28,6426.0400390625,6385.31982421875,6419.47998046875,6422.56005859375,2000410000,6422.56005859375
2017-11-29,6412.68994140625,6279.3701171875,6412.68994140625,6311.3798828125,2452860000,6311.3798828125
2017-11-30,6374.18994140625,6321.43017578125,6337.33984375,6365.56005859375,2458580000,6365.56005859375
2017-12-01,6365.2998046875,6244.83984375,6325.60986328125,6337.8701171875,2293570000,6337.8701171875
2017-12-04,6380.77001953125,6256.81005859375,6380.68017578125,6263.7001953125,2426570000,6263.7001953125
2017-12-05,6337.06005859375,6235.77001953125,6242.47021484375,6265.10986328125,2083540000,6265.10986328125
2017-12-06,6304.10009765625,6234.22021484375,6243.72021484375,6293.0498046875,1891850000,6293.0498046875
2017-12-07,6333.2900390625,6290.64990234375,6300.64013671875,6316.27978515625,1934120000,6316.27978515625
2017-12-08,6377.5498046875,6335.22998046875,6364.60009765625,6344.56982421875,1806040000,6344.56982421875
2017-12-11,6394.43017578125,6347.91015625,6351.240234375,6393.89013671875,1818970000,6393.89013671875
2017-12-12,6403.5,6371.68994140625,6389.47021484375,6383.64990234375,1861560000,6383.64990234375
2017-12-13,6416.830078125,6388.41015625,6405.41015625,6394.669921875,1919560000,6394.669921875
2017-12-14,6423.68017578125,6386.25,6407.259765625,6389.91015625,1985200000,6389.91015625
2017-12-15,6470.919921875,6405.02978515625,6405.14990234375,6466.31982421875,3510420000,6466.31982421875
2017-12-18,6522.7001953125,6495.18017578125,6504.89013671875,6513.27001953125,2144360000,6513.27001953125
2017-12-19,6510.8701171875,6462.7900390625,6505.35986328125,6480.669921875,2071060000,6480.669921875
2017-12-20,6504.5498046875,6447.93017578125,6504.5498046875,6472.47998046875,1874550000,6472.47998046875
2017-12-21,6501.52001953125,6467.77978515625,6481.080078125,6472.68994140625,1815620000,6472.68994140625
2017-12-22,6467.830078125,6449.0,6462.5498046875,6465.169921875,1539250000,6465.169921875
2017-12-26,6438.240234375,6407.990234375,6427.31982421875,6433.16015625,1304340000,6433.16015625
2017-12-27,6448.93994140625,6425.919921875,6437.06005859375,6435.14990234375,1409540000,6435.14990234375
2017-12-28,6452.06982421875,6432.68017578125,6449.52978515625,6441.419921875,1311320000,6441.419921875
2017-12-29,6442.52978515625,6396.419921875,6439.91015625,6396.419921875,1571730000,6396.419921875
2018-01-02,6513.02001953125,6417.75,6431.58984375,6511.33984375,1914930000,6511.33984375
2018-01-03,6579.25,6519.259765625,6520.02978515625,6575.7998046875,2166780000,6575.7998046875
2018-01-04,6603.169921875,6576.919921875,6595.75,6584.580078125,2098890000,6584.580078125
2018-01-05,6654.97998046875,6605.02978515625,6613.1298828125,6653.2900390625,2020900000,6653.2900390625
2018-01-08,6680.31982421875,6649.2001953125,6651.68017578125,6676.6298828125,2051430000,6676.6298828125
2018-01-09,6696.1201171875,6658.27001953125,6692.8701171875,6677.93994140625,14250900000,6677.93994140625
2018-01-10,6663.509765625,6619.35009765625,6640.66015625,6662.66015625,2122740000,6662.66015625
2018-01-11,6708.490234375,6664.740234375,6675.68994140625,6708.490234375,2009740000,6708.490234375
2018-01-12,6763.97998046875,6695.52001953125,6699.31982421875,6758.5400390625,1976200000,6758.5400390625
2018-01-16,6835.7900390625,6719.10986328125,6807.85009765625,6737.14013671875,2377140000,6737.14013671875
2018-01-17,6820.0400390625,6738.4501953125,6767.85009765625,6810.27978515625,2238070000,6810.27978515625
2018-01-18,6826.7900390625,6784.72021484375,6804.58984375,6811.3798828125,2026220000,6811.3798828125
2018-01-19,6843.240234375,6801.58984375,6829.0400390625,6834.330078125,1997270000,6834.330078125
2018-01-22,6906.27978515625,6822.85009765625,6829.5498046875,6906.27978515625,2106070000,6906.27978515625
2018-01-23,6969.39990234375,6926.3701171875,6928.27001953125,6963.4599609375,2119840000,6963.4599609375
2018-01-24,6992.91015625,6880.68017578125,6975.3798828125,6919.35009765625,2277010000,6919.35009765625
2018-01-25,6967.60009765625,6894.83984375,6965.009765625,6916.2998046875,2061450000,6916.2998046875
2018-01-26,7022.97021484375,6941.47998046875,6956.66015625,7022.97021484375,2059010000,7022.97021484375
2018-01-29,7020.64013671875,6974.7001953125,7000.68017578125,6988.31982421875,2103380000,6988.31982421875
2018-01-30,6958.7900390625,6894.6298828125,6910.39013671875,6930.72998046875,2163980000,6930.72998046875
2018-01-31,6983.60986328125,6915.47998046875,6972.81005859375,6949.990234375,2407540000,6949.990234375
2018-02-01,6970.77001953125,6879.02001953125,6910.56982421875,6901.5,2291680000,6901.5
2018-02-02,6889.06982421875,6756.5400390625,6866.3798828125,6760.2900390625,2587770000,6760.2900390625
2018-02-05,6807.9599609375,6495.39013671875,6687.47021484375,6495.919921875,3106870000,6495.919921875
2018-02-06,6673.41015625,6370.47998046875,6378.60009765625,6665.97998046875,3131030000,6665.97998046875
2018-02-07,6716.25,6581.3798828125,6632.97998046875,6582.02001953125,2366970000,6582.02001953125
